"Category,Item number,Barcode,Description,Proof,Bottle size (ml),Case quantity,Bottle price,Case price,TPR,Bailment Number"
"Imported Dry Gins,28465,086785012346,Drumshanbo Gunpowder Gin,43,750,6.00,31.26,187.56,No,357"
"Imported Dry Gins,28905,087236700362,The Botanist Islay Dry Gin,92,750,6.00,30.72,184.32,No,389"
"Imported Dry Gins,28890,088076168640,Tanqueray Rangpur Gin,82,750,12.00,19.52,234.24,No,260"
"Imported Dry Gins,28866,088110110307,Tanqueray Gin,94,750,12.00,20.25,243.00,No,260"
"Imported Dry Gins,28867,088110110406,Tanqueray Gin,94,""1,000"",12.00,23.25,279.00,No,260"
"Imported Dry Gins,28868,088110110505,Tanqueray Gin,94,""1,750"",6.00,37.49,224.94,No,260"
"Imported Dry Gins,28865,088110110642,Tanqueray Gin,94,375,24.00,10.49,251.76,No,260"
"Imported Dry Gins,28886,088110158606,Tanqueray No Ten,94,750,12.00,26.88,322.56,No,260"
"Imported Dry Gins,28088,089540333472,Beefeater Gin,94,""1,750"",6.00,33.74,202.44,No,370"
"Imported Dry Gins,28087,089540333489,Beefeater Gin,94,""1,000"",12.00,21.74,260.88,No,370"
"Imported Dry Gins,28086,089540333496,Beefeater Gin,94,750,12.00,16.49,197.88,No,370"
"Imported Dry Gins,28795,652080000083,Plymouth Gin,82,750,6.00,26.24,157.44,No,370"
"Imported Dry Gins,28350,803433000018,Brokers Gin,94,750,12.00,17.25,207.00,No,300"
"Imported Dry Gins,28353,803433000025,Brokers Gin,94,""1,750"",6.00,33.00,198.00,No,300"
"Imported Dry Gins,28246,811538016001,Boodles British Gin London Dry,90,750,12.00,17.55,210.60,No,395"
"Imported Dry Gins,28704,897845002005,Nolets Silver Gin,95,750,4,29.99,119.96,No,260"
"Imported Flavored Vodka,35934,080480002831,Grey Goose Cherry Noir,80,750,6.00,27.74,166.44,No,035"
"Imported Flavored Vodka,34436,080480281038,Grey Goose L'Orange,80,750,6.00,27.74,166.44,No,035"
"Imported Flavored Vodka,34267,080480282042,Grey Goose Le Citron,80,750,6.00,27.74,166.44,No,035"
"Imported Flavored Vodka,34605,080480283339,Grey Goose La Poire,80,750,6.00,27.74,166.44,No,035"
"Imported Flavored Vodka,35626,080686926511,Pinnacle Whipped,70,750,12.00,9.75,117.00,No,065"
"Imported Flavored Vodka,35628,080686926573,Pinnacle Whipped,70,""1,750"",6.00,15.00,90.00,No,065"
"Imported Flavored Vodka,34255,080686938019,Effen Raspberry,70,750,6.00,18.75,112.50,No,065"
"Imported Flavored Vodka,34189,080686938125,Effen Black Cherry,75,750,6.00,18.75,112.50,No,065"
"Imported Flavored Vodka,34395,080686938248,Effen Cucumber,75,750,6.00,18.75,112.50,No,065"
"Imported Flavored Vodka,36473,080686938422,Effen Green Apple,75,750,6.00,18.75,112.50,No,065"
"Imported Flavored Vodka,36468,080686938484,Effen Blood Orange,75,750,6.00,18.75,112.50,No,065"
"Imported Flavored Vodka,34092,081753817503,Belvedere Pink Grapefruit,80,750,6.00,25.73,154.38,No,420"
"Imported Flavored Vodka,34449,085156007509,Ketel One Citroen,80,750,12.00,18.75,225.00,No,260"
"Imported Flavored Vodka,75183,085156675005,Ketel One Botanical Peach & Orange Blossom,60,750,12.00,18.75,225.00,No,260"
"Imported Flavored Vodka,75181,085156775002,Ketel One Botanical Grapefruit & Rose,60,750,12.00,18.75,225.00,No,260"
"Imported Flavored Vodka,75165,085156875009,Ketel One Botanical Cucumber & Mint,60,750,12.00,18.75,225.00,No,260"
"Imported Flavored Vodka,64762,088076175044,Ciroc Red Berry,70,375,12.00,13.88,166.56,No,260"
"Imported Flavored Vodka,64755,088076175051,Ciroc Red Berry,70,750,12.00,24.74,296.88,No,260"
"Imported Flavored Vodka,64752,088076175068,Ciroc Red Berry,70,""1,000"",12.00,34.13,409.56,No,260"
"Imported Flavored Vodka,64711,088076177390,Ciroc Peach,70,375,12.00,13.88,166.56,No,260"
"Imported Flavored Vodka,64716,088076177406,Ciroc Peach,70,750,12.00,24.74,296.88,No,260"
"Imported Flavored Vodka,64715,088076177413,Ciroc Peach,70,""1,000"",12.00,34.11,409.32,No,260"
"Imported Flavored Vodka,64759,088076177802,Ciroc Red Berry,70,200,24.00,7.50,180.00,No,260"
"Imported Flavored Vodka,64722,088076178403,Ciroc Peach,70,200,24.00,7.50,180.00,No,260"
"Imported Flavored Vodka,64571,088076179066,Ciroc Pineapple,70,200,24.00,7.50,180.00,No,260"
"Imported Flavored Vodka,64572,088076179073,Ciroc Pineapple,70,375,12.00,13.88,166.56,No,260"
"Imported Flavored Vodka,64573,088076179080,Ciroc Pineapple,70,750,12.00,24.74,296.88,No,260"
"Imported Flavored Vodka,64510,088076180437,Ciroc Apple,70,200,24.00,7.50,180.00,No,260"
"Imported Flavored Vodka,64511,088076180444,Ciroc Apple,70,375,12.00,13.88,166.56,No,260"
"Imported Flavored Vodka,64512,088076180451,Ciroc Apple,70,750,12.00,24.74,296.88,No,260"
"Imported Flavored Vodka,64513,088076180468,Ciroc Apple,70,""1,000"",12.00,34.13,409.56,No,260"
"Imported Flavored Vodka,64913,088076180680,Ciroc Mango,70,375,12.00,13.88,166.56,No,260"
"Imported Flavored Vodka,64914,088076180697,Ciroc Mango,70,750,12.00,24.74,296.88,No,260"
"Imported Flavored Vodka,64912,088076180871,Ciroc Mango,70,200,24.00,7.50,180.00,No,260"
"Imported Flavored Vodka,34823,617768122754,Svedka Clementine,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,34815,617768123751,Svedka Vanilla,75,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,34812,617768124758,Svedka Raspberry,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,34839,617768125755,Svedka Citron,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,35453,617768126752,Svedka Cherry,75,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,33665,617768141175,Svedka Strawberry Lemonade,70,""1,750"",6.00,20.25,121.50,No,115"
"Imported Flavored Vodka,33663,617768141755,Svedka Strawberry Lemonade,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,33660,617768151174,Svedka Mango Pineapple,70,""1,750"",6.00,20.25,121.50,No,115"
"Imported Flavored Vodka,33658,617768151754,Svedka Mango Pineapple,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,36435,617768161753,Svedka Cucumber Lime,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,36574,617768201053,Svedka Blue Raspberry Mini,70,50,10.00,9.32,93.20,No,115"
"Imported Flavored Vodka,36578,617768201176,Svedka Blue Raspberry,70,""1,750"",6.00,20.25,121.50,No,115"
"Imported Flavored Vodka,36576,617768201756,Svedka Blue Raspberry,70,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,37010,617768221051,Svedka Rose Mini,60,50,10.00,12.84,128.40,No,115"
"Imported Flavored Vodka,37014,617768221174,Svedka Rose,60,""1,750"",6.00,20.25,121.50,No,115"
"Imported Flavored Vodka,37012,617768221754,Svedka Rose,60,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,67357,617768231753,Svedka Pure Infusions Strawberry Guava Vodka,60,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,67350,617768241752,Svedka Pure Infusions Dragonfruit Melon Vodka,60,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,67353,617768251751,SVEDKA Pure Infusions Ginger Lime Vodka,60,750,12.00,13.13,157.56,No,115"
"Imported Flavored Vodka,37389,628451609001,E.T.51 Espresso Flavored Vodka,80,375,12.00,14.55,174.60,No,118"
"Imported Flavored Vodka,36531,667368295310,Figenza Mediterranean Fig Vodka,62,750,6.00,33.75,202.50,No,090"
"Imported Flavored Vodka,35964,811538015035,Three Olives Loopy,70,750,12.00,14.94,179.28,No,395"
"Imported Flavored Vodka,34959,811538015158,Three Olives Raspberry,70,750,12.00,14.94,179.28,No,395"
"Imported Flavored Vodka,35039,811538015271,Three Olives Pomegranate,70,750,12.00,14.94,179.28,No,395"
"Imported Flavored Vodka,34995,811538015349,Three Olives Grape,70,750,12.00,14.94,179.28,No,395"
"Imported Flavored Vodka,34972,811538015479,Three Olives Cherry,70,750,12.00,14.94,179.28,No,395"
"Imported Flavored Vodka,34886,811538015523,Three Olives Berry,70,750,12.00,14.94,179.28,No,395"
"Imported Flavored Vodka,34786,811751020076,Stolichnaya Blueberi,75,750,12.00,14.99,179.88,No,277"
"Imported Flavored Vodka,34787,811751020083,Stolichnaya Blueberi,75,""1,000"",12.00,23.96,287.52,No,277"
"Imported Flavored Vodka,34737,811751020403,Stolichnaya Ohranj,75,""1,000"",12.00,23.96,287.52,No,277"
"Imported Flavored Vodka,34870,811751020434,Stolichnaya Razberi,75,750,12.00,14.99,179.88,No,277"
"Imported Flavored Vodka,34871,811751020441,Stolichnaya Razberi,75,""1,000"",12.00,23.96,287.52,No,277"
"Imported Flavored Vodka,34881,811751020489,Stolichnaya Vanil,75,""1,000"",12.00,23.96,287.52,No,277"
"Imported Flavored Vodka,34877,811751020502,Stoli Strasberi,75,""1,000"",12.00,23.96,287.52,No,277"
"Imported Flavored Vodka,36808,811751022650,Stolichnaya Cucumber,74,750,12.00,14.99,179.88,No,277"
"Imported Flavored Vodka,37043,811751022896,Stoli Lime Mini,75,50,10.00,8.82,88.20,No,277"
"Imported Flavored Vodka,37044,811751022902,Stoli Lime,75,750,12.00,14.99,179.88,No,277"
"Imported Flavored Vodka,34014,835229001138,Absolut Apeach,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34015,835229001145,Absolut Apeach,80,""1,000"",12.00,22.49,269.88,No,370"
"Imported Flavored Vodka,34030,835229001305,Absolut Citron,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34036,835229001336,Absolut Pears,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34029,835229001404,Absolut Citron,80,""1,000"",12.00,22.49,269.88,No,370"
"Imported Flavored Vodka,35354,835229001428,Absolut Mango,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34032,835229001602,Absolut Citron,80,""1,750"",6.00,29.99,179.94,No,370"
"Imported Flavored Vodka,34116,835229002302,Absolut Mandrin,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34117,835229002401,Absolut Mandrin,80,""1,000"",12.00,22.49,269.88,No,370"
"Imported Flavored Vodka,34026,835229004306,Absolut Peppar,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34076,835229006300,Absolut Vanilia,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34078,835229006409,Absolut Vanilia,80,""1,000"",12.00,22.49,269.88,No,370"
"Imported Flavored Vodka,34052,835229008304,Absolut Raspberri,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,34051,835229008403,Absolut Raspberri,80,""1,000"",12.00,22.49,269.88,No,370"
"Imported Flavored Vodka,33466,835229010260,Absolut Lime Mini,80,50,10.00,8.82,88.20,No,370"
"Imported Flavored Vodka,33467,835229010277,Absolut Lime,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,36769,835229010437,Absolut Grapefruit,80,750,12.00,14.99,179.88,No,370"
"Imported Flavored Vodka,64011,835229010611,Absolut Juice Edition Strawberry,70,750,6.00,14.99,89.94,No,370"
"Imported Flavored Vodka,64009,835229010628,Absolut Juice Edition Apple,70,750,6.00,14.99,89.94,No,370"
"Imported Schnapps,65066,086767500069,Goldschlager Cinnamon Schnapps,87,750,12.00,19.50,234.00,No,421"
"Imported Schnapps,65061,086767500120,Goldschlager Cinnamon Schnapps Mini,87,50,10.00,23.45,234.50,No,421"
"Imported Schnapps,69947,086767520043,Rumple Minze Peppermint Schnapps Liqueur,100,""1,000"",12.00,23.76,285.12,No,260"
"Imported Schnapps,69946,086767520067,Rumple Minze Peppermint Schnapps Liqueur,100,750,12.00,19.50,234.00,No,260"
"Imported Schnapps,69945,086767520098,Rumple Minze Peppermint Schnapps Liqueur,100,375,12.00,10.89,130.68,No,260"
"Imported Schnapps,69940,086767520227,Rumple Minze Peppermint Schnapps Liqueur Mini,100,50,12.00,20.25,243.00,No,260"
"Imported Schnapps,69711,088004009557,Dr McGillicuddys Wild Grape,42,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69706,088004009601,Dr McGillicuddys Root Beer,42,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69611,088004009724,Dr McGillicuddys Apple Pie,42,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69609,088004009755,Dr McGillicuddys Apple Pie Mini,42,50,12.00,7.50,90.00,No,421"
"Imported Schnapps,69715,088004009779,Dr McGillicuddys Peach,42,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69713,088004009793,Dr McGillicuddys Peach Mini,42,50,12.00,7.50,90.00,No,421"
"Imported Schnapps,69658,088004144029,Dr McGillicuddys Mentholmint,48,""1,750"",6.00,21.99,131.94,No,421"
"Imported Schnapps,69657,088004144036,Dr McGillicuddys Mentholmint,48,""1,000"",12.00,16.50,198.00,No,421"
"Imported Schnapps,69656,088004144043,Dr McGillicuddys Mentholmint,48,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69667,088004144630,Dr McGillicuddys Vanilla,48,""1,000"",12.00,16.50,198.00,No,421"
"Imported Schnapps,69666,088004144647,Dr McGillicuddys Raw Vanilla,48,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69638,088004148201,Dr McGillicuddys Cherry,30,""1,750"",6.00,21.99,131.94,No,421"
"Imported Schnapps,69637,088004148218,Dr McGillicuddys Cherry,30,""1,000"",12.00,16.50,198.00,No,421"
"Imported Schnapps,69636,088004148225,Dr McGillicuddys Cherry,30,750,12.00,12.99,155.88,No,421"
"Imported Schnapps,69634,088004148249,Dr McGillicuddys Cherry,30,375,24.00,8.00,192.00,No,421"
"Imported Schnapps,69631,088004148263,Dr McGillicuddys Cherry Mini,30,50,12.00,7.50,90.00,No,421"
"Imported Vodkas,37069,040232655326,Drakes Organic Vodka,80,750,12.00,13.50,162.00,No,368"
"Imported Vodkas,34425,080480280000,Grey Goose,80,""1,750"",6.00,53.13,318.78,No,035"
"Imported Vodkas,34422,080480280017,Grey Goose,80,""1,000"",6.00,34.13,204.78,No,035"
"Imported Vodkas,34433,080480280024,Grey Goose,80,750,12.00,27.74,332.88,No,035"
"Imported Vodkas,34423,080480280031,Grey Goose,80,375,12.00,13.88,166.56,No,035"
"Imported Vodkas,34359,080480280048,Grey Goose,80,200,12.00,7.01,84.12,No,035"
"Imported Vodkas,36964,080480280055,Grey Goose Mini,80,50,8.00,30.00,240.00,No,035"
"Imported Vodkas,34579,080686929406,Pinnacle,80,750,12.00,9.75,117.00,No,065"
"Imported Vodkas,34578,080686929451,Pinnacle,80,""1,750"",6.00,15.00,90.00,No,065"
"Imported Vodkas,34188,080686938057,Effen 80prf,80,750,6.00,18.75,112.50,No,065"
"Imported Vodkas,36697,081753829568,Belvedere Smogory,80,750,6.00,26.24,157.44,No,420"
"Imported Vodkas,36694,081753830007,Belvedere Bartezek,80,750,6.00,26.24,157.44,No,420"
"Imported Vodkas,34753,083664869213,Reyka Vodka,80,750,6.00,16.46,98.76,No,240"
"Imported Vodkas,34759,083664869725,Reyka Vodka,80,""1,750"",6.00,27.75,166.50,No,240"
"Imported Vodkas,34729,083664872145,Stolichnaya Elit,80,750,6.00,37.49,224.94,No,277"
"Imported Vodkas,34454,085156122158,Ketel One,80,375,12.00,8.99,107.88,No,260"
"Imported Vodkas,34456,085156515417,Ketel One,80,750,12.00,18.75,225.00,No,260"
"Imported Vodkas,34457,085156610419,Ketel One,80,""1,000"",12.00,24.75,297.00,No,260"
"Imported Vodkas,34458,085156803682,Ketel One,80,""1,750"",6.00,33.00,198.00,No,260"
"Imported Vodkas,34154,087116069657,Belvedere Pure 375ml,80,375,12.00,11.24,134.88,No,420"
"Imported Vodkas,34155,087116069688,Belvedere Pure Vodka,80,750,6.00,22.49,134.94,No,420"
"Imported Vodkas,34162,087116069817,Belvedere Pure Vodka,80,""1,000"",6.00,30.93,185.58,No,420"
"Imported Vodkas,34366,088004026127,Fris Danish Vodka,80,750,12.00,7.49,89.88,No,421"
"Imported Vodkas,34368,088004026141,Fris Danish Vodka,80,""1,750"",6.00,12.74,76.44,No,421"
"Imported Vodkas,36871,088076161863,Ciroc 80prf,80,750,12.00,24.74,296.88,No,260"
"Imported Vodkas,36870,088076161870,Ciroc 80prf,80,""1,000"",12.00,34.13,409.56,No,260"
"Imported Vodkas,34197,088076162655,Ciroc 80prf,80,375,12.00,13.88,166.56,No,260"
"Imported Vodkas,34164,088076173774,Ciroc 80prf,80,200,24.00,7.50,180.00,No,260"
"Imported Vodkas,34856,088076175273,Tanqueray Sterling Vodka,80,750,12.00,10.50,126.00,No,260"
"Imported Vodkas,34546,088352123189,Pearl 80prf,80,750,12.00,10.50,126.00,No,434"
"Imported Vodkas,34566,088352126654,Pearl 80prf PET,80,""1,750"",6.00,15.00,90.00,No,434"
"Imported Vodkas,34690,089016008224,Sobieski,80,750,12.00,9.75,117.00,No,421"
"Imported Vodkas,35213,089016008491,Sobieski,80,""1,750"",6.00,16.49,98.94,No,421"
"Imported Vodkas,35427,089708532426,Russian Standard Platinum Vodka,80,750,12.00,18.75,225.00,No,239"
"Imported Vodkas,34819,617768111109,Svedka 80prf,80,""1,000"",12.00,12.00,144.00,No,115"
"Imported Vodkas,34821,617768111178,Svedka 80prf,80,""1,750"",6.00,20.25,121.50,No,115"
"Imported Vodkas,34820,617768111758,Svedka 80prf,70,750,12.00,12.38,148.56,No,115"
"Imported Vodkas,36482,617768113752,Svedka 80prf,80,375,24.00,7.50,180.00,No,115"
"Imported Vodkas,35435,617768121757,Svedka 80prf PET,80,750,12.00,12.38,148.56,No,115"
"Imported Vodkas,34122,627040411414,Crystal Head Vodka,80,750,6.00,34.98,209.88,No,255"
"Imported Vodkas,36986,628451609308,E.T. 51 Premium Vodka,80,750,6.00,21.89,131.34,No,118"
"Imported Vodkas,37273,628451609407,E.T.51 Premium Vodka Mini,80,50,1.00,171.36,171.36,No,118"
"Imported Vodkas,35109,736040018728,Russian Standard Original Vodka,80,750,12.00,14.15,169.80,No,239"
"Imported Vodkas,34935,811538015196,Three Olives 80prf,80,750,12.00,14.94,179.28,No,395"
"Imported Vodkas,34919,811538015219,Three Olives 80prf,80,""1,750"",6.00,24.00,144.00,No,395"
"Imported Vodkas,34746,811751020007,Stolichnaya 80prf,80,750,12.00,14.99,179.88,No,277"
"Imported Vodkas,34747,811751020021,Stolichnaya 80prf,80,""1,000"",12.00,23.96,287.52,No,277"
"Imported Vodkas,34748,811751020045,Stolichnaya 80prf,80,""1,750"",6.00,29.99,179.94,No,277"
"Imported Vodkas,34001,835229000025,Absolut Swedish Vodka 80prf Mini,80,50,10.00,11.88,118.80,No,370"
"Imported Vodkas,34003,835229000100,Absolut Swedish Vodka 80prf,80,200,24.00,4.49,107.76,No,370"
"Imported Vodkas,34004,835229000209,Absolut Swedish Vodka 80prf,80,375,24.00,7.49,179.76,No,370"
"Imported Vodkas,34006,835229000308,Absolut Swedish Vodka 80prf,80,750,12.00,14.99,179.88,No,370"
"Imported Vodkas,34007,835229000407,Absolut Swedish Vodka 80prf,80,""1,000"",12.00,22.49,269.88,No,370"
"Imported Vodkas,34008,835229000605,Absolut Swedish Vodka 80prf,80,""1,750"",6.00,29.99,179.94,No,370"
"Imported Vodkas,35759,852935001085,Chopin Rye Vodka,80,750,6.00,22.26,133.56,No,305"
"Imported Vodkas,34244,852935001153,Chopin Vodka,80,750,6.00,22.26,133.56,No,305"
"Irish Whiskies,15763,088004042301,Glass Manor Irish Whiskey,80,750,12.00,15.00,180.00,No,421"
"Irish Whiskies,15494,050037596014,The Busker Triple Smooth Blend,80,50,3.00,31.50,94.50,No,130"
"Irish Whiskies,15492,050037596038,The Busker Triple Cask Smooth Blend,40,750,12.00,23.76,285.12,No,130"
"Irish Whiskies,15495,050037596076,The Busker Single Grain,44,750,6.00,25.40,152.40,No,130"
"Irish Whiskies,15500,050037596090,The Busker Single Malt,89,750,6.00,25.40,152.40,No,130"
"Irish Whiskies,15505,050037596113,The Busker Single Pot Still,89,750,6.00,25.40,152.40,No,130"
"Irish Whiskies,15606,080432105993,Green Spot,80,750,6.00,52.47,314.82,No,370"
"Irish Whiskies,15667,080432107263,Jameson Black Barrel,80,750,12.00,32.22,386.64,No,370"
"Irish Whiskies,15658,080432109922,Jameson Caskmates,80,750,12.00,24.74,296.88,Yes,370"
"Irish Whiskies,15648,080432112199,Jameson Caskmates IPA,80,750,12.00,24.74,296.88,Yes,370"
"Irish Whiskies,15641,080432113134,Jameson Caskmates IPA,80,375,24.00,9.74,233.76,No,370"
"Irish Whiskies,15653,080432113318,Jameson Caskmates Stout,80,375,24.00,9.74,233.76,No,370"
"Irish Whiskies,15779,080432115114,Jameson Black Barrel,80,375,12.00,9.74,116.88,No,370"
"Irish Whiskies,65416,080432115619,Jameson Cold Brew,60,750,6.00,18.74,112.44,No,370"
"Irish Whiskies,15621,080432500101,Jameson Mini,80,50,12.00,14.85,178.20,No,370"
"Irish Whiskies,15627,080432500118,Jameson,80,""1,000"",12.00,29.22,350.64,No,370"
"Irish Whiskies,15622,080432500125,Jameson,80,200,24.00,5.24,125.76,No,370"
"Irish Whiskies,15644,080432500149,Jameson,80,375,24.00,10.65,255.60,No,370"
"Irish Whiskies,15626,080432500170,Jameson,80,750,12.00,24.74,296.88,No,370"
"Irish Whiskies,15628,080432500187,Jameson,80,""1,750"",6.00,48.72,292.32,No,370"
"Irish Whiskies,15677,080432530115,Powers Irish Whiskey,80,""1,000"",12.00,24.74,296.88,No,370"
"Irish Whiskies,15856,080432586174,Redbreast 12YR,80,750,6.00,50.22,301.32,No,370"
"Irish Whiskies,15739,080686294047,2 Gingers,80,750,12.00,15.74,188.88,No,065"
"Irish Whiskies,15870,081128002145,Slane,80,750,6.00,22.49,134.94,No,085"
"Irish Whiskies,15940,083664872466,Tullamore Dew Irish Whisky,80,750,12.00,22.50,270.00,No,240"
"Irish Whiskies,15945,083664872497,Tullamore Dew,80,""1,750"",6.00,45.00,270.00,No,240"
"Irish Whiskies,15919,083664873722,Tullamore Dew,80,375,12.00,9.63,115.56,No,240"
"Irish Whiskies,15913,083664873852,Tullamore Dew XO Rum Cask,86,750,6.00,24.75,148.50,No,240"
"Irish Whiskies,15592,084279996325,Dubliner Irish Whiskey,80,750,6.00,22.50,135.00,No,305"
"Irish Whiskies,15604,087116000582,Hell Cat Maggie,80,750,12.00,19.17,230.04,No,380"
"Irish Whiskies,15582,087116001688,Finagrens Irish Whiskey,80,750,12.00,15.11,181.32,No,380"
"Irish Whiskies,15557,087116003408,Finagrens Irish Whiskey Mini,80,50,12.00,9.98,119.76,No,380"
