Post Type,Month,Year,Wholesaler,Bev. Type,Product Code,Combo/Reg,Brand Reg,TTB ID,Brand Name,Product,Agent/Owner,Source of Info,Distributor-Wholesaler Serial #,Size,Unit,# of Bottles,Bottles per Sleeve,Age/Vintage,Alc %,Proof,Price per Bottle,Price per Case,NYC bottle,NYC case,Full Case Purchase,Split Case Charge,FOB,NYS Supplier's Serial #,NYS Suppliers Product Code,Column 31,Column 32,Limited Avail.,Allocation,Allocation Description,NYS Product,Column 37,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,,,,,
WW,5,2018,2188817,TR,ARW-VillaChi-11,R,P,13321001000062,Villa La Pagliaia,Chianti Classico Riserva,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2011,B,B,3.80,45.55,,,N,,,,ARW-VillaChi-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,AU-ALZVIUR17-750,R,P,P,Alzate Viura,XXX,A,,N,750,ml,12,,2017,B,B,5.99,71.88,,,Y,,,,AU-ALZVIUR17-750,,,,,,,,4,C,5,%,6,C,10,%,10,C,15,%,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,AW-AgioTosBl-750,R,P,13321001000054,Villa La Pagliaia,Toscana,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2012,B,B,2.54,30.51,,,N,,,,AW-AgioTosBl-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,AW-ASROSE-750,R,P,13186001000019,Alex Sensation,Rose,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,,B,B,2.12,25.41,,,N,,,,AW-ASROSE-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,AW-BrDiMoR-09,R,P,13321001000059,Villa La Pagliaia,Brunello Di Montalcino,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2009,B,B,12.20,146.40,,,N,,,,AW-BrDiMoR-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,AW-COCabSau-14,R,P,14315001000342,Calle Ocho,Cabernet Sauvignon,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,,B,B,2.00,24.00,,,N,,,,AW-COCabSau-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,AW-COChard-14,R,P,14315001000346,Calle Ocho,Chardonnay,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,,B,B,2.00,24.00,,,N,,,,AW-COChard-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,AW-CRUZSAG-13,R,P,13100001000134,Llave Real Cruz,Sangria,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2013,B,B,2.79,33.49,,,N,,,,AW-CRUZSAG-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,AW-DBAMAR-10,R,P,13154001000516,Delibori,Amarone Valpolicella Classico,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,6,,2011,B,B,17.70,106.20,,,N,,,,AW-DBAMAR-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,AW-DBCABSAU-12,R,P,12188001000542,Delibori,Cabernet Sauvignon,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,12,,2012,B,B,4.13,49.53,,,N,,,,AW-DBCABSAU-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,AW-FAMPASS-09,R,P,13148001000053,Famiglia Marrone,Passione,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135132, 1016028",750,ml,6,,,B,B,7.65,45.90,,,N,,,,AW-FAMPASS-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,V,BBP-VRBLANC12-375,R,P,17051001000041,Routin Blanc,Vermouth,A,,N,375,ML,12,,NV,B,B,6.50,78.00,,,Y,,"DI FRANCE: 5.21 per bottle, DI: 62.50 per case",,BBP-VRBLANC12-375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,V,BBP-VRBLANC-750,R,P,17051001000041,Routin Blanc,Vermouth,A,,1277387,750,ML,6,,NV,B,B,9.33,56.00,,,Y,,12 Pack DI ONLY $96.00 per case,,BBP-VRBLANC-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,V,BBP-VRDRY12-375,R,P,17048001000083,Routin Dry,Vermouth,A,,N,375,ML,12,,NV,B,B,6.50,78.00,,,Y,,"DI FRANCE: 5.21 per bottle, DI: 62.50 per case",,BBP-VRDRY12-375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,V,BBP-VRDRY-750,R,P,17048001000083,Routin Dry,Vermouth,A,,1277387,750,ML,6,,NV,B,B,9.33,56.00,,,Y,,12 Pack DI ONLY $96.00 per case,,BBP-VRDRY-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,V,BBP-VRROUGE12-375,R,P,17051001000042,Routin Rouge,Vermouth,A,,N,375,ML,12,,NV,B,B,6.50,78.00,,,Y,,"DI FRANCE: 5.21 per bottle, DI: 62.50 per case",,BBP-VRROUGE12-375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,V,BBP-VRROUGE-750,R,P,17051001000042,Routin Rouge,Vermouth,A,,1277387,750,ML,6,,NV,B,B,9.33,56.00,,,Y,,12 Pack DI ONLY $96.00 per case,,BBP-VRROUGE-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TL,BBX-BLUE-5000,R,P,15188001000532,BeatBox Beverages,Blue Razzberry,A,,N,5,l,4,,NV,B,B,10.25,40.98,,,Y,,,,BBX-BLUE-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TL,BBX-BLUEMT-500,R,P,16146001000710,BeatBox Beverages,Blue Razzberry,A,,N,500,ml,12,,NV,B,B,1.56,18.68,,,Y,,,,BBX-BLUEMT-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TL,BBX-FRUIT-5000,R,P,15188001000552,BeatBox Beverages,Fruit Punch,A,,N,5,l,4,,NV,B,B,10.25,40.98,,,Y,,,,BBX-FRUIT-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TL,BBX-FRUITMT-500,R,P,16146001000706,BeatBox Beverages,Fruit Punch,A,,N,500,ml,12,,NV,B,B,1.56,18.68,,,Y,,,,BBX-FRUITMT-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDG-2PKGIFT-750,C,P,14170001000233,Lolea,Gift Bag,A,,1287431,750,ml,12,,NV,B,B,7.50,90.00,,,Y,,,,BDG-2PKGIFT-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDG-4PKICEBKT-750,C,P,P,Lolea,4 PK Ice Bucket Combo,A,,1287431,750,ml,8,,NV,B,B,17.00,68.00,,,Y,,,,BDG-4PKICEBKT-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDG-8PKPRTY-187,C,P,16040001000514,Lolea,Party Kit,A,,1287431,187,ml,16,,NV,B,B,2.25,36.00,,,Y,,,,BDG-8PKPRTY-187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDG-BRUT#3-750,R,P,15100001000418,Lolea,Brut No.3,A,,1287431,750,ml,12,,NV,B,B,7.59,91.00,,,Y,,,,BDG-BRUT#3-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDG-RED-187,R,P,16040001000514,Lolea,Red,A,,1287431,187,ml,24,,NV,B,B,2.25,54.00,,,Y,,,,BDG-RED-187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDG-RED-750,R,P,14170001000233,Lolea,Red,A,,1287431,750,ml,12,,NV,B,B,7.59,91.00,,,Y,,,,BDG-RED-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDG-RED-8oz,R,P,16040001000514,Lolea,Red,A,,1287431,237,ml,24,,NV,B,B,2.25,54.00,,,Y,,,,BDG-RED-8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TL,BDG-ROSE-750,R,P,17017001000203,Lolea,Rose,A,,1287431,750,ml,12,,NV,B,B,7.59,91.00,,,Y,,,,BDG-ROSE-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDG-WHITE-187,R,P,16040001000521,Lolea,White,A,,1287431,187,ml,24,,NV,B,B,2.25,54.00,,,Y,,,,BDG-WHITE-187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDG-WHITE-750,R,P,14170001000235,Lolea,White,A,,1287431,750,ml,12,,NV,B,B,7.59,91.00,,,Y,,,,BDG-WHITE-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDG-WHITE-8oz,R,P,16040001000521,Lolea,White,A,,1287431,237,ml,24,,NV,B,B,2.25,54.00,,,Y,,,,BDG-WHITE-8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDS-1.5L-Pink,R,P,17031001000185,Beso Del Sol,Sangria Pink,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",1.5,L,6,,NV,B,B,6.92,41.50,,,N,,35.32 DI per case,,BDS-1.5L-Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDS-1.5L-Red,R,P,14323001000524,Beso Del Sol,Sangria,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",1.5,L,6,,NV,B,B,6.92,41.50,,,N,,35.32 DI per case,,BDS-1.5L-Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDS-1.5L-White,R,P,14230001000339,Beso Del Sol,Sangria White,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",1.5,L,6,,NV,B,B,6.92,41.50,,,N,,35.32 DI per case,,BDS-1.5L-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDS-3Lnew-Red,R,P,14323001000524,Beso Del Sol,Sangria,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",3,L,6,,NV,B,B,11.10,66.58,,,Y,,56 DI per case,,BDS-3Lnew-Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDS-3L-Pink,R,P,17031001000185,Beso Del Sol,Sangria Pink,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",3,L,6,,NV,B,B,11.10,66.58,,,Y,,56 DI per case,,BDS-3L-Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDS-3L-White,R,P,14230001000339,Beso Del Sol,Sangria White,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",3,L,6,,NV,B,B,11.10,66.58,,,Y,,56 DI per case,,BDS-3L-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDS-500mL-Pink,R,P,17031001000185,Beso Del Sol,Sangria Pink,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",500,mL,10,,NV,B,B,2.51,25.15,,,Y,,21.75 DI per case,,BDS-500mL-Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BDS-500new-Red,R,P,14323001000524,Beso Del Sol,Sangria,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",500,mL,10,,NV,B,B,2.51,25.15,,,Y,,21.75 DI per case,,BDS-500new-Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BDS-500-White,R,P,14230001000339,Beso Del Sol,Sangria White,A,,"1104391, 1192561, 1205425, 2165244, 3128645, 2606361, 3135133",500,mL,10,,NV,B,B,2.51,25.15,,,Y,,21.75 DI per case,,BDS-500-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-60POMMARD12-100,R,P,15323001000072,Blason Louis,Pommard Les Riottes flacon,A,,N,100,ml,15,,2012,B,B,5.80,87.00,,,Y,,,,BLS-60POMMARD12-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-60ROTIE12-100,R,P,15323001000071,Blason Louis,Côte-Rôtie flacon,A,,N,100,ml,15,,2012,B,B,6.47,97.00,,,Y,,,,BLS-60ROTIE12-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BLS-ANJOU05-750,C,P,15349001000342,Blason Louis,Anjou,A,,N,750,ml,6,,2005,B,B,17.50,105.00,,,Y,,,,BLS-ANJOU05-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-BANDOL16-750,R,P,17037001000069,Blason Louis,Bandol,A,,N,750,ml,6,,2016,B,B,12.00,72.00,,,Y,,,,BLS-BANDOL16-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BLS-CHASSA11-750,C,P,15324001000233,Blason Louis,Chassagne-Montrachet 1er Cru Morgeot,A,,N,750,ml,6,,2011,B,B,37.00,222.00,,,Y,,,,BLS-CHASSA11-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-CHINON13-750,C,P,15324001000255,Blason Louis,Chinon,A,,N,750,ml,6,,2013,B,B,14.00,84.00,,,Y,,,,BLS-CHINON13-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-CHTNEUF11-750,R,P,15324001000250,Blason Louis,Châteauneuf-du-Pape,A,,N,750,ml,6,,2011,B,B,23.50,141.00,,,Y,,,,BLS-CHTNEUF11-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-CORNAS14-750,R,P,16202001000072,Blason Louis,Cornas,A,,N,750,ml,6,,2014,B,B,19.50,117.00,,,Y,,,,BLS-CORNAS14-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,BLS-GRNDCRU-09,C,P,15349001000375,Blason Louis,Champagne Grand Cru,A,,N,750,ml,6,,NV,B,B,28.50,171.00,,,Y,,,,BLS-GRNDCRU-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-MEDOC12-750,C,P,16013001000239,Blason Louis,Haut-Medoc Crus Bourgeois,A,,N,750,ml,6,,VV,B,B,17.00,102.00,,,Y,,,,BLS-MEDOC12-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-POMMARD12-750,R,P,15324001000264,Blason Louis,Pommard Les Riottes,A,,N,750,ml,6,,2012,B,B,29.00,174.00,,,Y,,,,BLS-POMMARD12-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-RGRAVES04-750,R,P,16341001000349,Blason Louis,Graves Rouge,A,,N,750,ml,6,,2004,B,B,11.00,66.00,,,Y,,,,BLS-RGRAVES04-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-ROTIE12-750,R,P,15324001000258,Blason Louis,Côte-Rôtie,A,,N,750,ml,6,,2012,B,B,39.00,234.00,,,Y,,,,BLS-ROTIE12-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-SANCERRE14-750,R,P,15324001000279,Blason Louis,Sancerre,A,,N,750,ml,6,,2014,B,B,17.00,102.00,,,Y,,,,BLS-SANCERRE14-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BLS-SANTENAY13-750,C,P,15324001000283,Blason Louis,Santenay Sous la Roche,A,,N,750,ml,6,,2013,B,B,19.50,117.00,,,Y,,,,BLS-SANTENAY13-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,BLS-SOLERA-750,R,P,15349001000369,Blason Louis,Champagne Solera,A,,N,750,ml,6,,NV,B,B,59.00,354.00,,,Y,,,,BLS-SOLERA-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-STEMIL12-750,R,P,15324001000275,Blason Louis,Sant Emilion Grand Cru,A,,N,750,ml,6,,2012,B,B,22.00,132.00,,,Y,,,,BLS-STEMIL12-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-VICTO15-750,R,P,16013001000235,Blason Louis,Sainte Victoire,A,,N,750,ml,6,,2015,B,B,11.50,69.00,,,Y,,,,BLS-VICTO15-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BLS-VICTO16-750,R,P,17037001000070,Blason Louis,Sainte Victoire,A,,N,750,ml,6,,2016,B,B,11.50,69.00,,,Y,,,,BLS-VICTO16-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BLS-WGRAVES12-750,C,P,16221001000195,Blason Louis,Graves Blanc,A,,N,750,ml,6,,2012,B,B,11.00,66.00,,,Y,,,,BLS-WGRAVES12-750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,BMM-NPC-01,R,P,18037001001045,Ahwee Di Bolle White,Prosecco,A,,N,24,L,1,,VV,B,B,110.00,110.00,,,Y,,,,BMM-NPC-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,BMM-NPC-02,R,P,18037001001040,Ahwee Di Bolle Red,Lambrusco,A,,N,24,L,1,,VV,B,B,110.00,110.00,,,Y,,,,BMM-NPC-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BMM-NPC-03,R,P,18037001001054,Ahwee Piniot Grigio,Pinot Grigio,A,,N,20,L,1,,VV,B,B,90.00,90.00,,,Y,,,,BMM-NPC-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BMM-NPC-04,R,P,18037001001064,Ahwee Sauvignon Blanc,Sauvignon Blanc,A,,N,20,L,1,,VV,B,B,90.00,90.00,,,Y,,,,BMM-NPC-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-NPC-05,R,P,18037001001032,Ahwee Cabernet Sauvignon,Cabernet Sauvignon,A,,N,20,L,1,,VV,B,B,90.00,90.00,,,Y,,,,BMM-NPC-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-NPC-06,R,P,18037001001050,Ahwee Montepulciano,Montepulciano,A,,N,20,L,1,,VV,B,B,90.00,90.00,,,Y,,,,BMM-NPC-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-NPC-07,R,P,18037001001060,Ahwee Rose,Rose,A,,N,24,L,1,,VV,B,B,100.00,100.00,,,Y,,,,BMM-NPC-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-PARCS20L-NV,R,P,15047001000413,Parolvini,Parolvini Cabernet Sauvignon 20L BIB 2015 12%,A,,N,20,L,1,,,B,B,85.00,85.00,,,N,,,,BMM-PARCS20L-NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-PARLAM24L-VV,R,P,15048001000435,Parolvini,Parolvini Rosso Colle Lambrusco 24L keg 10.5%,A,,N,24,L,1,,,B,B,130.00,130.00,,,N,,,,BMM-PARLAM24L-VV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-PARMON20L-NV,R,P,15060001000066,Parolvini,Parolvini Montepulciano 20L BIB 2014 13%,A,,N,20,L,1,,,B,B,85.00,85.00,,,N,,,,BMM-PARMON20L-NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,BMM-PARPG20L-NV,R,P,15047001000411,Parolvini,Parolvini Pinot Grigio 20L BIB 12%,A,,N,20,L,1,,,B,B,85.00,85.00,,,N,,,,BMM-PARPG20L-NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,BMM-PARPRO24L-VV,R,P,15048001000440,Parolvini,Parolvini Delizia Prosecco 24L keg 2015 10.5%,A,,N,24,L,1,,,B,B,130.00,130.00,,,N,,,,BMM-PARPRO24L-VV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-3POINT9-500,R,P,P,Saxby's Cider,Three Point Nine,A,,N,500,ml,12,,NV,3.9,7.8,3.50,42.00,,,Y,,,,CDC-3POINT9-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-CMOLLY-500,R,P,P,Celtic Marches,Thundering Molly,A,,N,500,ml,12,,NV,5.2,10.4,3.33,40.00,,,Y,,,,CDC-CMOLLY-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-CMOLLY-KEG,R,P,P,Celtic Marches,Thundering Molly,A,,N,30,L,1,,NV,5.2,10.4,145.00,145.00,,,Y,,,,CDC-CMOLLY-KEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-COGOLD-500,R,P,P,Cornish Orchards,Gold Cider,A,,N,500,ml,12,,NV,5,10,3.33,40.00,,,Y,,,,CDC-COGOLD-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-COHERI-500,R,P,P,Cornish Orchards,Heritage Cider,A,,N,500,ml,12,,NV,5,10,3.54,42.50,,,Y,,,,CDC-COHERI-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-LILY-500,R,P,P,Celtic Marches,Lily the Pink Cider,A,,N,500,ml,12,,NV,4.5,9.2,3.33,40.00,,,Y,,,,CDC-LILY-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-ORIG-500,R,P,P,Saxby's Cider,Original,A,,N,500,ml,12,,NV,5,10,3.50,42.00,,,Y,,,,CDC-ORIG-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-PCGREY-500,R,P,P,Perry's Cider,Grey Heron Single Orchard Cider,A,,N,500,ml,12,,NV,5.5,11,3.75,45.00,,,Y,,,,CDC-PCGREY-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-PCOWL-500,R,P,P,Perry's Cider,Barn Owl Farm House Cider,A,,N,500,ml,12,,NV,6.5,13,3.75,45.00,,,Y,,,,CDC-PCOWL-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-PCPUFF-500,R,P,P,Perry's Cider,Puffin Bottle Conditioned Dry Cider,A,,N,500,ml,12,,NV,6.5,13,3.75,45.00,,,Y,,,,CDC-PCPUFF-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-PLUM-500,R,P,P,Saxby's Cider,Plum Cider,A,,N,500,ml,12,,NV,3.8,7.6,3.50,42.00,,,Y,,,,CDC-PLUM-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-RHUB-500,R,P,P,Saxby's Cider,Rhubarb Cider,A,,N,500,ml,12,,NV,3.7,7.4,3.50,42.00,,,Y,,,,CDC-RHUB-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-SCBLACK-500,R,P,P,Saxby's Cider,Blackcurrant Cider,A,,N,500,ml,12,,NV,3.7,7.4,3.50,42.00,,,Y,,,,CDC-SCBLACK-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-SLALICE-500,R,P,P,Celtic Marches,Slack Alice Cider,A,,N,500,ml,12,,NV,4.6,9.2,3.33,40.00,,,Y,,,,CDC-SLALICE-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-TEMP-01,R,P,P,Perry's Cider,Barn Owl Farm House Cider,A,,N,30,L,1,,NV,6.5,13,165.00,165.00,,,Y,,,,CDC-TEMP-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-TEMP-02,R,P,P,Perry's Cider,Grey Heron Single Orchard Cider,A,,N,30,L,1,,NV,5.5,11,165.00,165.00,,,Y,,,,CDC-TEMP-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDC-TEMP-03,R,P,P,Perry's Cider,Puffin Bottle Conditioned Dry Cider,A,,N,500,ml,1,,NV,6.5,13,165.00,165.00,,,Y,,,,CDC-TEMP-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,CDS-TEMP-01,R,P,17243001000774,Coup De Sade,2004 Vintage Brut Platinum Edition,A,,N,750,mL,6,,2004,B,24,107.00,642.00,,,N,,,,CDS-TEMP-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
